,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude,altitude
8643,MMR007011044,Maw Tho Gyi,မော်သိုကြီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8644,MMR007011045,Hpaung Seik,ဖေါင်ဆိပ်,ကျေးရွာအုပ်စု,Village Tract,"ဖေါင်ဆိပ်, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.48554, 92.95211, 0.0)",20.48554,92.95211,0.0
8645,MMR007011046,Ma Yan Myaung,မရမ်းမြောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8646,MMR007012001,Gyay Pu,ဂျေပူ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8647,MMR007012002,Thar Du Kan,သာဓုကန်,ကျေးရွာအုပ်စု,Village Tract,"သာဓုကန်, ဗိုလ်ရန်ပြေလမ်း Bol Raan Pyay Road, ရွှေပြည်သာ, Northern District, ရန်ကုန်တိုင်းဒေသကြီး, 11411, Myanmar","(16.9718847, 96.08408, 0.0)",16.9718847,96.08408,0.0
8648,MMR007012003,Lel Pyin Gyi,လယ်ပြင်ကြီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8649,MMR007012004,Zay Ya Wa Di,ဇေယျဝတီ,ကျေးရွာအုပ်စု,Village Tract,"ဇေယျဝတီ, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.53443, 93.225754, 0.0)",20.53443,93.225754,0.0
8650,MMR007012005,Pyaung Thay,ပြောင်သေ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8651,MMR007012006,Pat Tar,ပတ္တာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8652,MMR007012007,Kyet Paung Chaung,ကြက်ပေါင်ချောင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8653,MMR007012008,Yae Shan Gyi,ရေသျှံကြီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8654,MMR007012009,Min Kan Yoe,မင်းကံရိုး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8655,MMR007012010,Leik Thay,လိပ်သေ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8656,MMR007012011,Oke Hpyat,အုတ်ဖြတ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8657,MMR007012012,Ngar Gaung Inn,ငါးခေါင်းအင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8658,MMR007012013,Zee Khon,ဇီးခုန်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8659,MMR007012014,Wea Gyi,ဝဲကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဝဲကြီး, Thaton District, Mon, Myanmar","(17.2160007, 97.1583245, 0.0)",17.2160007,97.1583245,0.0
8660,MMR007012015,Kyar Thaung,ကျားသောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8661,MMR007012016,Kyu Inn,ကြူအင်း,ကျေးရွာအုပ်စု,Village Tract,"ကြူအင်း, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(20.157049, 96.079582, 0.0)",20.157049,96.079582,0.0
8662,MMR007012017,Kyar Inn,ကြာအင်း,ကျေးရွာအုပ်စု,Village Tract,"ကြာအင်း, ကော့ကရိတ်ခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.4968239, 98.1585391, 0.0)",16.4968239,98.1585391,0.0
8663,MMR007012018,Thit Chauk Khin,သစ်ချောက်ခင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8664,MMR007012019,Ah Me Khaung,အမဲခေါင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8665,MMR007012020,Hla Thin Maung,လှသင်းမောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8666,MMR007012021,Ta Khun Taing,တံခွန်တိုင်,ကျေးရွာအုပ်စု,Village Tract,"တံခွန်တိုင်, Thaton District, Mon, Myanmar","(16.7783662, 97.4238442, 0.0)",16.7783662,97.4238442,0.0
8667,MMR007012022,Leik Paw,လိပ်ပေါ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8668,MMR007012023,Kyaw Hla,ကျော်လှ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8669,MMR007012024,Ah Kyat Inn,အကြပ်အင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8670,MMR007012025,Ban Laung,ဘန်းလောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8671,MMR007012026,Thar Yar Kone,သာယာကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သာယာကုန်း, Thaton District, Mon, Myanmar","(16.7131733, 97.4205887, 0.0)",16.7131733,97.4205887,0.0
8672,MMR007012027,Hpyu Ah Shey,ဖြူးအရှေ့,ကျေးရွာအုပ်စု,Village Tract,,,,,
8673,MMR007012028,Nyaung Kar Yar,ညောင်ကားယား,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ကားယား, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, 05181, Myanmar","(21.14959, 95.885231, 0.0)",21.14959,95.885231,0.0
8674,MMR007012029,Ywar Tan Shey,ရွာတန်းရှည်,ကျေးရွာအုပ်စု,Village Tract,"ရွာတန်းရှည်, Thaton District, Mon, Myanmar","(16.7759994, 97.3939875, 0.0)",16.7759994,97.3939875,0.0
8675,MMR007012030,Chaung Kauk,ချောင်းကောက်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8676,MMR007012031,Za Har,ဇဟား,ကျေးရွာအုပ်စု,Village Tract,"Zahar police outpost. ဇဟား ရဲကင္း, Yangoon-Mandalay Expressway, ဖြူး, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.4455136, 96.3983648, 0.0)",18.4455136,96.3983648,0.0
8677,MMR007012032,Saik Tan Khin,စိုက်တန်းခင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8678,MMR007012033,Thit Pat,သစ်ပါတ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8679,MMR007012034,Nyaung Pin Thar,ညောင်ပင်သာ,ကျေးရွာအုပ်စု,Village Tract,"Nyaung Pin Thar ညောင်ပင်သာ, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.7754082, 96.1673708, 0.0)",21.7754082,96.1673708,0.0
8680,MMR007012035,Khin Tan Gyi,ခင်တန်းကြီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8681,MMR007012036,Chin Khin,ချင်းခင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8682,MMR007012037,Kyee Yoe,ကျီးရိုး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8683,MMR007012038,Paung Za Loke,ပေါင်ဇလုပ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8684,MMR007012039,In Pin Thar,အင်ပင်သာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8685,MMR007012040,Ka Nyin Daing,ကညင်ဒိုင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8686,MMR007012041,Ka Nyut Kwin (East),ကညွှတ်ကွင်း(အရှေ့),ကျေးရွာအုပ်စု,Village Tract,,,,,
8687,MMR007012042,Ka Nyut Kwin (West),ကညွှတ်ကွင်း(အနောက်),ကျေးရွာအုပ်စု,Village Tract,,,,,
8688,MMR007012043,Myin Pin,မြင်ပင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8689,MMR007012044,Tha Min Kwin,သမင်ကွင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8690,MMR007012045,Hpa Yar La Har,ဘုရားလဟာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8691,MMR007012046,Tha Pyay La Har,သပြေလဟာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8692,MMR007012047,Nga Myit Chin,ငါးမြစ်ချင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8693,MMR007012048,Khin Gyi,ခင်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"ခင်ကြီး, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.143761, 96.066147, 0.0)",21.143761,96.066147,0.0
8694,MMR007012049,Min Lan Ku,မင်းလမ်းကူး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8695,MMR007012050,Tha Yet Kone,သရက်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သရက်ကုန်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), 043, Myanmar","(20.159321, 92.851044, 0.0)",20.159321,92.851044,0.0
8696,MMR007012051,Khway Pyar,ခွေးပြာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8697,MMR007012052,Kyun Kone,ကျွန်းကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ကျွန်းကုန်း, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.124491, 97.77758, 0.0)",17.124491,97.77758,0.0
8698,MMR007012053,Soe Pon Kwin,ဆိုးပုံကွင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8699,MMR007012054,Kin Mun Chon,ကင်မွန်းခြုံ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8700,MMR007012055,Nga Toe Khin,ငတိုးခင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8701,MMR007012056,Hlay Done,လှေဒုံး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8702,MMR007012057,Let Tet Gyi,လက်တက်ကြီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8703,MMR007012058,Za Loke,ဇလုပ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8704,MMR007012059,Meik Tha Lin,မိဿလင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8705,MMR007012060,Mya Pa Goe,မြပဂိုး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8706,MMR007012061,Kyee Ma Noe,ကျီးမနိုး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8707,MMR007013001,Te Gyi Kone,တဲကြီးကုန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8708,MMR007013002,Hpa Yar Hnit Su,ဘုရားနှစ်ဆူ,ကျေးရွာအုပ်စု,Village Tract,"ဘုရားနှစ်ဆူ ဘုရား, ဘီးလင်း, Thaton District, Mon, Myanmar","(17.1637407, 97.1630142, 0.0)",17.1637407,97.1630142,0.0
8709,MMR007013003,Taung Nyo,တောင်ညို,ကျေးရွာအုပ်စု,Village Tract,"တောင်ညို, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.53548, 94.323151, 0.0)",18.53548,94.323151,0.0
8710,MMR007013004,Khaung Yan,ခေါင်ရမ်း,ကျေးရွာအုပ်စု,Village Tract,"ခေါင်ရမ်း, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.864361, 96.486938, 0.0)",18.864361,96.486938,0.0
8711,MMR007013005,Nyaung Chay Htauk,ညောင်ခြေထောက်,ကျေးရွာအုပ်စု,Village Tract,"ညောင်ခြေထောက်, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.00506, 96.585953, 0.0)",21.00506,96.585953,0.0
8712,MMR007013006,Myay See,မြေစီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8713,MMR007013007,Wea Daunt,ဝဲဒေါင့်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8714,MMR007013008,Tha Yet Pin Maung Hnit Ma,သရက်ပင်မောင်နှစ်မ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8715,MMR007013009,Hnget Pyaw Taw,ငှက်ပျောတော,ကျေးရွာအုပ်စု,Village Tract,"ငှက်ပျောတော, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.384609, 97.825531, 0.0)",17.384609,97.825531,0.0
8716,MMR007013010,Tin Koke Tan,တင်းကုတ္တန်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8717,MMR007013011,Zee Hpyu Thaung,ဇီးဖြူသောင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8718,MMR007013012,Kyaung Shit Se,ကျောင်းရှစ်ဆယ်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8719,MMR007013013,Gway Tauk Khin,ဂွေးတောက်ခင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8720,MMR007013014,Nyaung Pin Gyi,ညောင်ပင်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"Nyaung Pin Gyi ညောင်ပင်ကြီး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.765187, 96.09402901831702, 0.0)",21.765187,96.09402901831702,0.0
8721,MMR007013015,Myet Ni Kwin,မျက်နီကွင်း,ကျေးရွာအုပ်စု,Village Tract,,,,,
8722,MMR007013016,Kan Ka lay,ကံကလေး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8723,MMR007013017,Ohn Pin,အုန်းပင်,ကျေးရွာအုပ်စု,Village Tract,"အုန်းပင်, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08121, Myanmar","(18.824409, 96.433479, 0.0)",18.824409,96.433479,0.0
8724,MMR007013018,Gon Min Tar,ဂုံမင်းတာ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8725,MMR007013019,Nyaung Lwint,ညောင်လွင့်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8726,MMR007013020,Kywei Gan,ကြွယ်ဂံ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8727,MMR007013021,Let Sut Kya,လက်စွပ်ကျ,ကျေးရွာအုပ်စု,Village Tract,,,,,
8728,MMR007013022,Taw Pu,တောပု,ကျေးရွာအုပ်စု,Village Tract,,,,,
8729,MMR007013023,Than Bo,သံဘို,ကျေးရွာအုပ်စု,Village Tract,"သံဘို, မိတ္ထီလာခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.048361, 95.840729, 0.0)",21.048361,95.840729,0.0
8730,MMR007013024,Pauk Taw,ပေါက်တော,ကျေးရွာအုပ်စု,Village Tract,"ပေါက်တော, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.1825232, 93.0684364, 0.0)",20.1825232,93.0684364,0.0
8731,MMR007013025,Nat Sin Kone,နတ်စင်ကုန်း,ကျေးရွာအုပ်စု,Village Tract,"နတ်စင်ကုန်း, Thaton District, Mon, Myanmar","(16.5732184, 97.5730589, 0.0)",16.5732184,97.5730589,0.0
8732,MMR007013026,U Yin Taw,ဥယျာဉ်တော်,ကျေးရွာအုပ်စု,Village Tract,"သိင်္ဂုတ္တရ ဥယျာဉ်တော်, ဒဂုံ, ရန်ကုန်, Western District, ရန်ကုန်တိုင်းဒေသကြီး, Myanmar","(16.800793249999998, 96.14643908486323, 0.0)",16.800793249999998,96.14643908486323,0.0
8733,MMR007013027,Kyan Khin,ကြံခင်း,ကျေးရွာအုပ်စု,Village Tract,"ကြံခင်း, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(18.31680815, 95.05779173258261, 0.0)",18.31680815,95.05779173258261,0.0
8734,MMR007013028,Kyet Tet Nyaung Pin,ကြက်တက်ညောင်ပင်,ကျေးရွာအုပ်စု,Village Tract,,,,,
8735,MMR007013029,Hpa Yar Ka Lay,ဘုရားကလေး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8736,MMR007013030,In Daing,အင်ဒိုင်း,ကျေးရွာအုပ်စု,Village Tract,"အင်ဒိုင်း, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.01863, 96.3832618, 0.0)",19.01863,96.3832618,0.0
8737,MMR007013031,War Tee,ဝါးတီး,ကျေးရွာအုပ်စု,Village Tract,,,,,
8738,MMR007013032,Si Son Kone,ဆီဆုံကုန်း,ကျေးရွာအုပ်စု,Village Tract,"Si Son Kone, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.2333285, 96.2831855, 0.0)",19.2333285,96.2831855,0.0
