,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
5094,MMR002002021,Ngwe Taung,ငွေတောင်,ကျေးရွာအုပ်စု,Village Tract,"ငွေတောင်, မောင်တောခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.651159, 92.605713, 0.0)",20.651159,92.605713
5099,MMR002002026,Daw Ta Ma Gyi,ဒေါတမကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဒေါတမကြီး, လွိုင်ကော်‌ခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.32362, 97.355263, 0.0)",19.323620000000002,97.355263
5100,MMR002003001,Hpruso,ဖရူဆို,ကျေးရွာအုပ်စု,Village Tract,"ဖရူဆို, လွိုင်ကော်‌ခရိုင, ကယားပြည်နယ်‌ (Kayah), 100101, Myanmar","(19.413286, 97.122673, 0.0)",19.413286,97.12267299999999
5104,MMR002003005,Mar Kha Yaw Shey,မာခရော်ရှေ့,ကျေးရွာအုပ်စု,Village Tract,"မာခရော်ရှေ့, လွိုင်ကော်‌ခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.352249, 97.194633, 0.0)",19.352249,97.194633
5113,MMR002003014,Taw Khu,တော်ခူ,ကျေးရွာအုပ်စု,Village Tract,"တော်ခူ, လွိုင်ကော်‌ခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.21092, 97.186577, 0.0)",19.21092,97.186577
5118,MMR002005001,Bu Khu,ဘူးခူ,ကျေးရွာအုပ်စု,Village Tract,"ဘူးခူ, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.251381, 97.238152, 0.0)",19.251381,97.238152
5119,MMR002005002,Nan Hpe,နန်းဖဲ,ကျေးရွာအုပ်စု,Village Tract,"နန်းဖဲ, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.170059, 97.239662, 0.0)",19.170059,97.239662
5120,MMR002005003,Bawlake,ဘောလခဲ,ကျေးရွာအုပ်စု,Village Tract,"ဘောလခဲ, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.1710509, 97.3421041, 0.0)",19.171050899999997,97.3421041
5121,MMR002005004,Saw Lon,စောလုံ,ကျေးရွာအုပ်စု,Village Tract,"စောလုံ, လွိုင်ကော်‌ခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.311953, 97.429779, 0.0)",19.311953,97.42977900000001
5123,MMR002005006,Wan Lwe,ဝမ်လွဲ့,ကျေးရွာအုပ်စု,Village Tract,"ဝမ်လွဲ့, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.171631, 97.503311, 0.0)",19.171631,97.503311
5124,MMR002005007,Nan Lin,နန်းလင်း,ကျေးရွာအုပ်စု,Village Tract,"နန်းလင်း, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.177523, 97.453026, 0.0)",19.177523,97.453026
5125,MMR002005008,Lwei Waing,လွယ်ဝိုင်း,ကျေးရွာအုပ်စု,Village Tract,"လွယ်ဝိုင်း, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(19.131809, 97.479179, 0.0)",19.131809,97.479179
5135,MMR002007001,Mese,မယ်စဲ့,ကျေးရွာအုပ်စု,Village Tract,"မယ်စဲ့, ဘော်လခဲခရိုင, ကယားပြည်နယ်‌ (Kayah), Myanmar","(18.67058, 97.664436, 0.0)",18.670579999999998,97.664436
5139,MMR002007005,Thar Yar,သာယာ,ကျေးရွာအုပ်စု,Village Tract,"Zwal ka bin hall ကန္​သာယာ, School Street, ဘားအံ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), 9558, Myanmar","(16.8815218, 97.6307104, 0.0)",16.881521799999998,97.6307104
5142,MMR003001002,Kawt Hlaik,ကော့လှိုက်,ကျေးရွာအုပ်စု,Village Tract,"ကော့ကျိုက်၊ ကော့လှိုက်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), 10311, Myanmar","(16.8262891, 97.6290195, 0.0)",16.8262891,97.6290195
5151,MMR003001011,Ku Lar Su,ကုလားစု,ကျေးရွာအုပ်စု,Village Tract,"ကုလားစု, Thaton District, Mon, Myanmar","(16.6088238, 97.6178704, 0.0)",16.6088238,97.6178704
5161,MMR003001021,Kawt Htaw,ကော့ထော်,ကျေးရွာအုပ်စု,Village Tract,"ကော့ထော်, Thaton District, Mon, Myanmar","(16.5621271, 97.4700306, 0.0)",16.5621271,97.4700306
5163,MMR003001023,Kyauk Ta Lone,ကျောက်တလုံး,ကျေးရွာအုပ်စု,Village Tract,"ကျောက်တလုံး, Thaton District, Mon, Myanmar","(17.1937625, 97.1200338, 0.0)",17.1937625,97.1200338
5166,MMR003001026,Kyon Htaw,ကျုံထော်,ကျေးရွာအုပ်စု,Village Tract,"Kyone Htaw Waterfall, လှိုင်းဘွဲ့, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.4610472, 97.8026949, 0.0)",17.4610472,97.8026949
5172,MMR003001032,Gyaing,ဂျိုင်း,ကျေးရွာအုပ်စု,Village Tract,"ဂျိုင်း, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.6063239, 98.0049664, 0.0)",16.6063239,98.00496640000001
5174,MMR003001034,Sin Kyone,ဆင်ကျုံး,ကျေးရွာအုပ်စု,Village Tract,"Sin Kyone ဆင်ကျုံး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.8562217, 95.9611577, 0.0)",21.8562217,95.9611577
5178,MMR003001038,Taw Pon,တော်ပုံ,ကျေးရွာအုပ်စု,Village Tract,"တော်ပုံ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.8046841, 97.6685699, 0.0)",16.804684100000003,97.66856990000001
5180,MMR003001040,Ta Dar U,တံတားဦး,ကျေးရွာအုပ်စု,Village Tract,"တံတားဦး, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 066, Myanmar","(21.8162339, 95.9700599, 0.0)",21.816233899999997,95.97005990000001
5183,MMR003001043,Htone Aing,ထုံးအိုင်,ကျေးရွာအုပ်စု,Village Tract,"ထုံးအိုင်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.7178691, 97.5976924, 0.0)",16.717869099999998,97.59769240000001
5194,MMR003001054,Nat Kyun,နတ်ကျွန်း,ကျေးရွာအုပ်စု,Village Tract,"နတ်ကျွန်း, ရေး, Mawlamyine District, Mon, Myanmar","(15.17093365, 97.72645528224332, 0.0)",15.17093365,97.72645528224331
5197,MMR003001057,Pan Kone,ပန်းကုန်း,ကျေးရွာအုပ်စု,Village Tract,"ပန်းကုန်း, Thaton District, Mon, Myanmar","(16.7305364, 97.4146365, 0.0)",16.730536400000002,97.4146365
5198,MMR003001058,Pyin Ma Pin Seik,ပျဉ်းမပင်ဆိပ်,ကျေးရွာအုပ်စု,Village Tract,"ပျဉ်းမပင်ဆိပ်, Thaton District, Mon, Myanmar","(17.4958082, 97.4284386, 0.0)",17.4958082,97.42843859999999
5199,MMR003001059,Hpe Ka Tar,ဖဲကတာ,ကျေးရွာအုပ်စု,Village Tract,"အထက(ခွဲ) ဖဲကတာ, ဘားအံ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.6108072, 97.664761495977, 0.0)",16.6108072,97.664761495977
5201,MMR003001061,Byet Kha,ဗျက္ခ,ကျေးရွာအုပ်စု,Village Tract,"ဗျက္ခ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.8709373, 97.8187485, 0.0)",16.8709373,97.8187485
5205,MMR003001065,Min Zi,မင်းဇီ,ကျေးရွာအုပ်စု,Village Tract,"မင်းဇီ, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.49427, 93.323128, 0.0)",20.49427,93.323128
5209,MMR003001069,Myaing Ka Lay,မြိုင်ကလေး,ကျေးရွာအုပ်စု,Village Tract,"မြိုင်ကလေး, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), 9558, Myanmar","(16.8860142, 97.6032436, 0.0)",16.886014199999998,97.6032436
5215,MMR003001075,Yae Kyaw,ရေကျော်,ကျေးရွာအုပ်စု,Village Tract,"ရေကျော်, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.934759, 94.481743, 0.0)",17.934759,94.48174300000001
5218,MMR003001078,Hlar Ka Daung,လှာကဒေါင်,ကျေးရွာအုပ်စု,Village Tract,"လှာကဒေါင်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), 13011, Myanmar","(16.8471565, 97.6793442, 0.0)",16.8471565,97.6793442
5219,MMR003001079,Hlar Ka Myin,လှာကမြင်,ကျေးရွာအုပ်စု,Village Tract,"လှာကမြင်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), 13011, Myanmar","(16.8789847, 97.684191, 0.0)",16.878984699999997,97.684191
5221,MMR003001081,Lun Nya,လွန်းည,ကျေးရွာအုပ်စု,Village Tract,"လွန်းည, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.7461752, 97.7879534, 0.0)",16.746175199999996,97.7879534
5222,MMR003001082,Wea Gyi,ဝဲကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဝဲကြီး, Thaton District, Mon, Myanmar","(17.2160007, 97.1583245, 0.0)",17.2160007,97.1583245
5224,MMR003001084,Wut Gyi,ဝတ်ကြီး,ကျေးရွာအုပ်စု,Village Tract,"ဝတ်ကြီး, Thaton District, Mon, Myanmar","(16.6768113, 97.4334246, 0.0)",16.6768113,97.4334246
5226,MMR003001086,Thar Yar Kone,သာယာကုန်း,ကျေးရွာအုပ်စု,Village Tract,"သာယာကုန်း, Thaton District, Mon, Myanmar","(16.7131733, 97.4205887, 0.0)",16.7131733,97.4205887
5232,MMR003001092,Thar Ma Nya,သာမည,ကျေးရွာအုပ်စု,Village Tract,"သာမည, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.7410135, 97.8543471, 0.0)",16.7410135,97.85434709999998
5233,MMR003002001,Ka Mawt Ka Chu,ကမော့ကချူး,ကျေးရွာအုပ်စု,Village Tract,"ကမော့ကချူး, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.126011, 97.83799, 0.0)",17.126011,97.83799
5234,MMR003002002,Kawt Hlaing,ကော့လှိုင်း,ကျေးရွာအုပ်စု,Village Tract,"ကော့လှိုင်း, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.142111, 97.828423, 0.0)",17.142111,97.828423
5235,MMR003002003,Win Sein,ဝင်းစိန်,ကျေးရွာအုပ်စု,Village Tract,"ဝင်းစိန်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.15642, 97.852211, 0.0)",17.15642,97.852211
5238,MMR003002006,Pein Hne Taw,ပိန္နဲတော,ကျေးရွာအုပ်စု,Village Tract,"ပိန္နဲတော, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.0634, 97.834152, 0.0)",17.0634,97.834152
5239,MMR003002007,Kun Tar,ကွမ်တာ,ကျေးရွာအုပ်စု,Village Tract,"ကွမ်တာ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.134701, 97.795647, 0.0)",17.134701,97.795647
5241,MMR003002009,Sin Ku,ဆင်ကူး,ကျေးရွာအုပ်စု,Village Tract,"ဆင်ကူး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.784241, 94.531326, 0.0)",17.784241,94.531326
5248,MMR003002016,Tar Paung,တာပေါင်,ကျေးရွာအုပ်စု,Village Tract,"တာပေါင် ကျောက်တောင်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.8993922, 98.0451425, 0.0)",16.899392199999998,98.04514250000001
5255,MMR003002023,Kwee Lay,ကွီးလေး,ကျေးရွာအုပ်စု,Village Tract,"ကွီးလေး, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.30438, 97.821533, 0.0)",17.30438,97.821533
5256,MMR003002024,Kyar Inn,ကြာအင်း,ကျေးရွာအုပ်စု,Village Tract,"ကြာအင်း, ကော့ကရိတ်ခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(16.4968239, 98.1585391, 0.0)",16.4968239,98.1585391
5257,MMR003002025,Saw Law,စောလော,ကျေးရွာအုပ်စု,Village Tract,"Dhanua Bara Chala Jame Masjid ধনুয়া বারা চালা জামে মসজিদ, Dhaka-Mymensingh, মাওনা, গাজীপুর জেলা, ঢাকা বিভাগ, 1740, Bangladesh","(24.2676641, 90.3922097, 0.0)",24.2676641,90.39220970000001
5259,MMR003002027,Yae Ta Khun,ရေတံခွန်,ကျေးရွာအုပ်စု,Village Tract,"ရေတံခွန်, ရေး, Mawlamyine District, Mon, Myanmar","(15.652947, 97.835849, 0.0)",15.652947,97.835849
5263,MMR003002031,Shwe Gun,ရွှေဂွန်း,ကျေးရွာအုပ်စု,Village Tract,"ရွှေဂွန်း, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.164909, 97.64621, 0.0)",17.164908999999998,97.64621
5264,MMR003002032,Ko Maung,ကိုမောင်,ကျေးရွာအုပ်စု,Village Tract,"ကိုမောင်, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.06374, 97.852287, 0.0)",17.06374,97.852287
5265,MMR003002033,Mya Lay,မြလေး,ကျေးရွာအုပ်စု,Village Tract,"ကျွန်းထိပ်ရွာကြီး (မြလေး), ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.324369, 97.661346, 0.0)",17.324369,97.661346
5267,MMR003002035,Ta Wun Hpan Ya,တဝန်ဖန်ရ,ကျေးရွာအုပ်စု,Village Tract,"တဝန်ဖန်ရ, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.0435811, 97.6694818, 0.0)",17.0435811,97.6694818
5269,MMR003002037,Gyoet Chaung,ဂျို့ချောင်း,ကျေးရွာအုပ်စု,Village Tract,"ဂျို့ချောင်း, ဘားအံခရိုင်, ကရင်ပြည်နယ် (Kayin), Myanmar","(17.12719, 97.667908, 0.0)",17.12719,97.667908
